q,q_mod30,w,tau_w,candidate,candidate_mod30,status,endpoint_class,tau_candidate,endpoint_fixed_point,endpoint_family,factor_signature,least_factor,least_factor_mod30,cofactor,cofactor_mod30,cofactor_tau,cofactor_family,reduced_obstruction_family,low_complexity_cofactor_obstruction,higher_cofactor_obstruction,second_factor,second_factor_mod30,second_remainder,second_remainder_mod30,second_remainder_tau,second_remainder_family,second_strip_family,second_strip_low_complexity_remainder,third_factor,third_factor_mod30,third_remainder,third_remainder_mod30,third_remainder_tau,third_remainder_family,third_strip_family,third_strip_low_complexity_remainder,third_strip_prime_power_tail
810281,11,810282,16,810283,13,excluded,composite_obstruction,4,False,semiprime_distinct,41*19763,41,11,19763,23,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810377,17,810378,32,810379,19,unresolved,prime_closure,2,True,fixed_point,810379,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810389,29,810390,64,810391,1,unresolved,prime_closure,2,True,fixed_point,810391,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810401,11,810402,16,810403,13,excluded,composite_obstruction,4,False,semiprime_distinct,11*73673,11,11,73673,23,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810419,29,810420,48,810421,1,excluded,composite_obstruction,8,False,multi_prime_family,43*47*401,43,13,18847,7,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810437,17,810438,16,810439,19,excluded,composite_obstruction,4,False,semiprime_distinct,7*115777,7,7,115777,7,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810539,29,810540,96,810541,1,unresolved,prime_closure,2,True,fixed_point,810541,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810581,11,810582,16,810583,13,unresolved,prime_closure,2,True,fixed_point,810583,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810587,17,810588,24,810589,19,excluded,composite_obstruction,8,False,multi_prime_family,13*23*2711,13,13,62353,13,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810659,29,810660,48,810661,1,excluded,composite_obstruction,4,False,semiprime_distinct,83*9767,83,23,9767,17,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810671,11,810672,20,810673,13,excluded,composite_obstruction,4,False,semiprime_distinct,19*42667,19,19,42667,7,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810737,17,810738,24,810739,19,excluded,composite_obstruction,4,False,semiprime_distinct,107*7577,107,17,7577,17,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810791,11,810792,24,810793,13,excluded,composite_obstruction,4,False,semiprime_distinct,193*4201,193,13,4201,1,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810809,29,810810,160,810811,1,excluded,composite_obstruction,8,False,multi_prime_family,29*73*383,29,29,27959,29,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810839,29,810840,64,810841,1,excluded,composite_obstruction,4,False,semiprime_distinct,353*2297,353,23,2297,17,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810881,11,810882,24,810883,13,excluded,composite_obstruction,4,False,semiprime_distinct,17*47699,17,17,47699,29,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810941,11,810942,24,810943,13,excluded,composite_obstruction,4,False,semiprime_distinct,7*115849,7,7,115849,19,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
810989,29,810990,24,810991,1,excluded,composite_obstruction,4,False,semiprime_distinct,31*26161,31,1,26161,1,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811037,17,811038,8,811039,19,unresolved,prime_closure,2,True,fixed_point,811039,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811067,17,811068,12,811069,19,excluded,composite_obstruction,8,False,multi_prime_family,7*109*1063,7,7,115867,7,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811127,17,811128,16,811129,19,excluded,composite_obstruction,8,False,multi_prime_family,11*19*3881,11,11,73739,29,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811157,17,811158,8,811159,19,excluded,composite_obstruction,8,False,multi_prime_family,29*83*337,29,29,27971,11,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811199,29,811200,126,811201,1,excluded,composite_obstruction,4,False,semiprime_distinct,547*1483,547,7,1483,13,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811241,11,811242,32,811243,13,excluded,composite_obstruction,4,False,semiprime_distinct,19*42697,19,19,42697,7,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811259,29,811260,36,811261,1,excluded,composite_obstruction,4,False,semiprime_distinct,11*73751,11,11,73751,11,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811277,17,811278,24,811279,19,excluded,composite_obstruction,8,False,multi_prime_family,7*23*5039,7,7,115897,7,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811289,29,811290,16,811291,1,excluded,composite_obstruction,8,False,multi_prime_family,13*17*3671,13,13,62407,7,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811337,17,811338,32,811339,19,excluded,composite_obstruction,4,False,semiprime_distinct,503*1613,503,23,1613,23,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811379,29,811380,24,811381,1,excluded,composite_obstruction,4,False,semiprime_distinct,107*7583,107,17,7583,23,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811457,17,811458,20,811459,19,excluded,composite_obstruction,8,False,multi_prime_family,11*71*1039,11,11,73769,29,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811469,29,811470,32,811471,1,excluded,composite_obstruction,4,False,semiprime_distinct,19*42709,19,19,42709,19,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811511,11,811512,96,811513,13,excluded,composite_obstruction,4,False,semiprime_distinct,41*19793,41,11,19793,23,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811607,17,811608,32,811609,19,excluded,composite_obstruction,4,False,semiprime_distinct,313*2593,313,13,2593,13,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811619,29,811620,72,811621,1,excluded,composite_obstruction,4,False,semiprime_distinct,139*5839,139,19,5839,19,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811637,17,811638,24,811639,19,excluded,composite_obstruction,4,False,semiprime_distinct,463*1753,463,13,1753,13,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811649,29,811650,48,811651,1,unresolved,prime_closure,2,True,fixed_point,811651,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811667,17,811668,72,811669,19,excluded,composite_obstruction,4,False,semiprime_distinct,37*21937,37,7,21937,7,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811691,11,811692,36,811693,13,excluded,composite_obstruction,4,False,semiprime_distinct,23*35291,23,23,35291,11,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811697,17,811698,8,811699,19,excluded,composite_obstruction,16,False,multi_prime_family,7*17*19*359,7,7,115957,7,8,multi_prime_family,least_factor_times_higher_cofactor,False,True,17,17,6821,11,4,semiprime_distinct,second_factor_times_semiprime_remainder,True,,,,,,,not_third_stripped,False,False
811709,29,811710,48,811711,1,excluded,composite_obstruction,6,False,two_prime_power_family,43^2*439,43,13,18877,7,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811757,17,811758,16,811759,19,excluded,composite_obstruction,8,False,multi_prime_family,13*41*1523,13,13,62443,13,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811799,29,811800,144,811801,1,excluded,composite_obstruction,9,False,two_prime_power_family,17^2*53^2,17,17,47753,23,6,two_prime_power_family,least_factor_times_higher_cofactor,False,True,17,17,2809,19,3,prime_square,second_factor_times_higher_remainder,False,53,23,53,23,2,fixed_point,third_factor_times_fixed_point_remainder,True,False
811871,11,811872,36,811873,13,excluded,composite_obstruction,4,False,semiprime_distinct,499*1627,499,19,1627,7,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811919,29,811920,80,811921,1,excluded,composite_obstruction,8,False,multi_prime_family,11*31*2381,11,11,73811,11,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811931,11,811932,24,811933,13,unresolved,prime_closure,2,True,fixed_point,811933,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811961,11,811962,24,811963,13,excluded,composite_obstruction,4,False,semiprime_distinct,569*1427,569,29,1427,17,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811991,11,811992,32,811993,13,excluded,composite_obstruction,8,False,multi_prime_family,7*13*8923,7,7,115999,19,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
811997,17,811998,32,811999,19,excluded,composite_obstruction,4,False,semiprime_distinct,137*5927,137,17,5927,17,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812051,11,812052,48,812053,13,excluded,composite_obstruction,4,False,semiprime_distinct,11*73823,11,11,73823,23,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812057,17,812058,32,812059,19,excluded,composite_obstruction,4,False,semiprime_distinct,727*1117,727,7,1117,7,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812081,11,812082,8,812083,13,excluded,composite_obstruction,4,False,semiprime_distinct,863*941,863,23,941,11,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812129,29,812130,64,812131,1,excluded,composite_obstruction,4,False,semiprime_distinct,113*7187,113,23,7187,17,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812249,29,812250,72,812251,1,excluded,composite_obstruction,8,False,multi_prime_family,11*41*1801,11,11,73841,11,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812267,17,812268,60,812269,19,excluded,composite_obstruction,4,False,semiprime_distinct,19*42751,19,19,42751,1,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812297,17,812298,16,812299,19,unresolved,prime_closure,2,True,fixed_point,812299,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812309,29,812310,16,812311,1,excluded,composite_obstruction,8,False,multi_prime_family,17*71*673,17,17,47783,23,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812351,11,812352,28,812353,13,unresolved,prime_closure,2,True,fixed_point,812353,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812381,11,812382,16,812383,13,excluded,composite_obstruction,24,False,multi_prime_family,11*13^2*19*23,11,11,73853,23,12,multi_prime_family,least_factor_times_higher_cofactor,False,True,13,13,5681,11,8,multi_prime_family,second_factor_times_higher_remainder,False,13,13,437,17,4,semiprime_distinct,third_factor_times_semiprime_remainder,True,False
812387,17,812388,12,812389,19,excluded,composite_obstruction,4,False,semiprime_distinct,223*3643,223,13,3643,13,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812477,17,812478,16,812479,19,excluded,composite_obstruction,4,False,semiprime_distinct,31*26209,31,1,26209,19,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812501,11,812502,12,812503,13,unresolved,prime_closure,2,True,fixed_point,812503,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812519,29,812520,96,812521,1,excluded,composite_obstruction,4,False,semiprime_distinct,23*35327,23,23,35327,17,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812597,17,812598,8,812599,19,unresolved,prime_closure,2,True,fixed_point,812599,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812627,17,812628,18,812629,19,excluded,composite_obstruction,4,False,semiprime_distinct,307*2647,307,7,2647,7,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812639,29,812640,48,812641,1,unresolved,prime_closure,2,True,fixed_point,812641,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812681,11,812682,48,812683,13,excluded,composite_obstruction,4,False,semiprime_distinct,409*1987,409,19,1987,7,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812699,29,812700,144,812701,1,unresolved,prime_closure,2,True,fixed_point,812701,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812711,11,812712,16,812713,13,excluded,composite_obstruction,4,False,semiprime_distinct,11*73883,11,11,73883,23,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812717,17,812718,24,812719,19,excluded,composite_obstruction,4,False,semiprime_distinct,17*47807,17,17,47807,17,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812759,29,812760,64,812761,1,unresolved,prime_closure,2,True,fixed_point,812761,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812807,17,812808,64,812809,19,excluded,composite_obstruction,4,False,semiprime_distinct,113*7193,113,23,7193,23,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812849,29,812850,24,812851,1,excluded,composite_obstruction,8,False,multi_prime_family,13*31*2017,13,13,62527,7,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812921,11,812922,32,812923,13,excluded,composite_obstruction,4,False,semiprime_distinct,17*47819,17,17,47819,29,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812939,29,812940,48,812941,1,excluded,composite_obstruction,4,False,semiprime_distinct,827*983,827,17,983,23,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
812969,29,812970,32,812971,1,excluded,composite_obstruction,4,False,semiprime_distinct,787*1033,787,7,1033,13,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
813017,17,813018,16,813019,19,excluded,composite_obstruction,4,False,semiprime_distinct,197*4127,197,17,4127,17,2,fixed_point,least_factor_times_fixed_point_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
813041,11,813042,24,813043,13,excluded,composite_obstruction,8,False,multi_prime_family,7*11*10559,7,7,116149,19,4,semiprime_distinct,least_factor_times_semiprime_cofactor,True,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
813089,29,813090,16,813091,1,unresolved,prime_closure,2,True,fixed_point,813091,,,,,,,endpoint_fixed_point,False,False,,,,,,,not_second_stripped,False,,,,,,,not_third_stripped,False,False
