p,q,gap_len,w,tau_w,frac_pos,budget,packet
229841,229847,6,229843,4,0.3333333333333333,395.04501250375,d4_semiprime
229961,229963,2,229962,8,0.5,37.03700807059239,d8_plus
230063,230077,14,230071,4,0.5714285714285714,1037.0762100059292,d4_semiprime
230137,230143,6,230141,4,0.6666666666666666,456.81842071041086,d4_semiprime
230233,230239,6,230234,4,0.16666666666666666,172.8560768297948,d4_semiprime
230309,230311,2,230310,32,0.5,185.20772259735082,d8_plus
230383,230387,4,230385,8,0.5,432.1626356982534,d8_plus
230471,230479,8,230473,4,0.25,703.82987246681,d4_semiprime
230567,230597,30,230569,4,0.06666666666666667,2222.70424828858,d4_semiprime
230719,230729,10,230721,4,0.2,1000.2668716684097,d4_semiprime
230807,230819,12,230809,4,0.16666666666666666,679.2147732802657,d4_semiprime
230891,230929,38,230893,4,0.05263157894736842,2531.7063651060403,d4_semiprime
230977,230999,22,230981,4,0.18181818181818182,1235.0119654430102,d4_semiprime
231067,231079,12,231069,4,0.16666666666666666,901.5857977114242,d4_semiprime
231241,231269,28,231243,4,0.07142857142857142,1988.556284767498,d4_semiprime
231323,231331,8,231326,4,0.375,506.41513371624745,d4_semiprime
231419,231431,12,231421,4,0.16666666666666666,1247.552294063675,d4_semiprime
231493,231503,10,231497,4,0.4,605.2638177152659,d4_semiprime
231563,231571,8,231566,4,0.375,654.6892899631839,d4_semiprime
231643,231661,18,231646,4,0.16666666666666666,1692.3613583320844,d4_semiprime
231809,231821,12,231811,4,0.16666666666666666,926.5272741950639,d4_semiprime
231877,231893,16,231881,4,0.25,1013.0271671496184,d4_semiprime
231967,232003,36,231969,4,0.05555555555555555,2779.7475268270614,d4_semiprime
232081,232091,10,232082,4,0.1,555.9689075430149,d4_semiprime
232187,232189,2,232188,24,0.5,135.90832934056323,d8_plus
232333,232357,24,232334,4,0.041666666666666664,1569.2099210388883,d4_semiprime
232417,232433,16,232421,4,0.25,815.5175848537754,d4_semiprime
232513,232523,10,232514,4,0.1,543.6959375162269,d4_semiprime
232621,232633,12,232627,4,0.5,988.5754476700034,d4_semiprime
232711,232741,30,232717,4,0.2,2273.8015201435474,d4_semiprime
232823,232847,24,232831,4,0.3333333333333333,1618.9083617736626,d4_semiprime
232901,232907,6,232903,8,0.3333333333333333,383.109727497352,d8_plus
233069,233071,2,233070,32,0.5,185.38641174918865,d8_plus
233161,233173,12,233165,4,0.3333333333333333,902.2447002244671,d4_semiprime
233267,233279,12,233269,4,0.16666666666666666,642.7180882982404,d4_semiprime
233347,233353,6,233349,4,0.3333333333333333,469.6913805385697,d4_semiprime
233437,233477,40,233438,4,0.025,2842.9732065748053,d4_semiprime
233599,233609,10,233601,4,0.2,828.2123124149581,d4_semiprime
233683,233687,4,233686,8,0.75,284.3197404388899,d8_plus
233777,233837,60,233785,4,0.13333333333333333,4079.542878987782,d4_semiprime
233921,233923,2,233922,16,0.5,86.5392010380702,d8_plus
234029,234043,14,234034,4,0.35714285714285715,989.0583242793329,d4_semiprime
234139,234149,10,234142,4,0.3,692.3665752681627,d4_semiprime
234197,234203,6,234199,4,0.3333333333333333,333.8261040944418,d4_semiprime
234287,234293,6,234292,6,0.8333333333333334,383.2936522668457,d6
234343,234361,18,234349,4,0.3333333333333333,1805.2301357808344,d4_semiprime
234473,234499,26,234478,4,0.19230769230769232,1817.6781975660276,d4_semiprime
234571,234587,16,234573,4,0.125,1199.4581351309564,d4_semiprime
234673,234683,10,234677,4,0.4,531.7365326257407,d4_semiprime
234769,234781,12,234777,4,0.6666666666666666,927.4794960318769,d4_semiprime
234847,234851,4,234849,4,0.5,432.83448226567,d4_semiprime
234931,234947,16,234933,4,0.125,1026.4677298270633,d4_semiprime
235003,235007,4,235006,4,0.75,259.71453537558887,d4_semiprime
235091,235099,8,235093,4,0.25,655.4903130911673,d4_semiprime
235199,235211,12,235201,4,0.16666666666666666,1261.5566591729978,d4_semiprime
235309,235337,28,235311,4,0.07142857142857142,1978.9941887220803,d4_semiprime
235483,235489,6,235487,4,0.6666666666666666,457.6681853675927,d4_semiprime
235553,235559,6,235555,4,0.3333333333333333,296.87279305923255,d4_semiprime
235661,235663,2,235662,32,0.5,185.55230781051512,d8_plus
235783,235787,4,235784,8,0.25,160.81878347374186,d8_plus
235877,235889,12,235883,4,0.5,742.2657262598235,d4_semiprime
235979,235997,18,235981,4,0.1111111111111111,1435.0967031739824,d4_semiprime
236087,236107,20,236091,4,0.2,1484.6395798218957,d4_semiprime
236209,236219,10,236211,4,0.2,569.1345548880213,d4_semiprime
236329,236333,4,236332,6,0.75,98.98390491849588,d6
236407,236429,22,236409,4,0.09090909090909091,1274.45509329732,d4_semiprime
236507,236519,12,236513,4,0.5,581.5663682652564,d4_semiprime
236641,236653,12,236647,4,0.5,829.0800782001527,d4_semiprime
236723,236729,6,236724,12,0.16666666666666666,358.8651172581117,d8_plus
236807,236813,6,236809,4,0.3333333333333333,878.6256058978837,d4_semiprime
236897,236909,12,236899,4,0.16666666666666666,779.6502014697327,d4_semiprime
237011,237019,8,237013,8,0.25,532.1628098117483,d8_plus
237091,237137,46,237093,4,0.043478260869565216,3292.0949423102747,d4_semiprime
237179,237203,24,237187,4,0.3333333333333333,1683.2196426141616,d4_semiprime
237287,237301,14,237289,4,0.14285714285714285,1014.9190960398868,d4_semiprime
237379,237401,22,237382,4,0.13636363636363635,1769.9759108539727,d4_semiprime
237571,237581,10,237574,4,0.3,668.4251392206471,d4_semiprime
237691,237701,10,237693,4,0.2,730.346226863294,d4_semiprime
237767,237781,14,237769,4,0.14285714285714285,1027.46349074289,d4_semiprime
237883,237901,18,237889,4,0.3333333333333333,1658.8633590950894,d4_semiprime
237977,237997,20,237979,4,0.1,1485.5961434878918,d4_semiprime
238079,238081,2,238080,80,0.5,482.83411919444774,d8_plus
238157,238159,2,238158,24,0.5,136.18758557732434,d8_plus
238223,238229,6,238228,6,0.8333333333333334,396.19105150361736,d6
238313,238321,8,238318,4,0.625,656.2121811119483,d4_semiprime
238373,238397,24,238379,4,0.25,2265.840807960989,d4_semiprime
238477,238481,4,238479,4,0.5,334.31503676689147,d4_semiprime
238591,238627,36,238593,4,0.05555555555555555,2600.3424056575086,d4_semiprime
238703,238709,6,238705,4,0.3333333333333333,334.34067459988074,d4_semiprime
238789,238801,12,238793,4,0.3333333333333333,903.9858645518783,d4_semiprime
238879,238883,4,238881,4,0.5,235.29067843546738,d4_semiprime
238949,238967,18,238951,4,0.1111111111111111,1448.932371131114,d4_semiprime
239081,239087,6,239084,6,0.5,520.1520669243279,d6
239201,239231,30,239203,4,0.06666666666666667,1783.4576535664332,d4_semiprime
239287,239297,10,239293,4,0.6,904.1372422263897,d4_semiprime
239389,239417,28,239398,4,0.32142857142857145,2217.076009759795,d4_semiprime
239509,239521,12,239515,4,0.5,1028.0687990363328,d4_semiprime
239579,239587,8,239583,4,0.5,718.4256337766152,d4_semiprime
239671,239689,18,239677,4,0.3333333333333333,1300.6417358920698,d4_semiprime
239779,239783,4,239782,4,0.75,185.81217758131186,d4_semiprime
239857,239873,16,239858,4,0.0625,867.1484123529682,d4_semiprime
239963,239977,14,239966,4,0.21428571428571427,1152.1097268270973,d4_semiprime
240047,240049,2,240048,30,0.5,173.44031855257512,d8_plus
240131,240139,8,240133,4,0.25,359.27978975204445,d4_semiprime
240257,240259,2,240258,16,0.5,86.72628037447775,d8_plus
240341,240347,6,240343,4,0.3333333333333333,433.64396111467323,d4_semiprime
240437,240473,36,240439,4,0.05555555555555555,2626.7424127409367,d4_semiprime
240571,240587,16,240573,4,0.125,1127.5631787604434,d4_semiprime
240659,240677,18,240661,4,0.1111111111111111,1449.7667957418498,d4_semiprime
240743,240763,20,240749,4,0.3,1499.3744010367832,d4_semiprime
240859,240869,10,240861,4,0.2,594.8154529314737,d4_semiprime
240943,240953,10,240946,4,0.3,718.7553879390157,d4_semiprime
241049,241051,2,241050,24,0.5,136.32035625817144,d8_plus
241127,241141,14,241138,4,0.7857142857142857,1003.8414056702936,d4_semiprime
241253,241259,6,241257,8,0.6666666666666666,384.20194767004733,d8_plus
241327,241333,6,241331,4,0.6666666666666666,619.6962605684789,d4_semiprime
241421,241429,8,241426,4,0.625,731.2647167941898,d4_semiprime
241513,241517,4,241514,16,0.25,272.68311510323826,d8_plus
241589,241597,8,241591,4,0.25,532.9854367129564,d4_semiprime
241667,241679,12,241669,4,0.16666666666666666,917.2546892396821,d4_semiprime
241781,241783,2,241782,16,0.5,86.77054240893195,d8_plus
241861,241867,6,241863,4,0.3333333333333333,409.0723515778044,d4_semiprime
241921,241931,10,241925,6,0.4,483.45915762370265,d6
241993,242009,16,241994,4,0.0625,1351.2399879572615,d4_semiprime
242119,242129,10,242122,4,0.3,545.4769782117032,d4_semiprime
242201,242227,26,242211,4,0.38461538461538464,1884.431281821676,d4_semiprime
242329,242357,28,242331,4,0.07142857142857142,2045.689871803812,d4_semiprime
242441,242447,6,242444,6,0.5,247.97052069677642,d6
242509,242519,10,242513,4,0.4,582.7442670812236,d4_semiprime
242621,242629,8,242623,4,0.25,508.3701404084949,d4_semiprime
242689,242713,24,242691,4,0.08333333333333333,1649.1448400876502,d4_semiprime
242789,242797,8,242791,4,0.25,557.9983781210333,d4_semiprime
242887,242911,24,242889,4,0.08333333333333333,1822.8587943372904,d4_semiprime
243031,243073,42,243037,4,0.14285714285714285,3069.254307850185,d4_semiprime
243137,243149,12,243141,4,0.3333333333333333,731.6828225342578,d4_semiprime
243227,243233,6,243229,4,0.3333333333333333,310.0441187537034,d4_semiprime
243367,243391,24,243371,4,0.16666666666666666,1947.1738232634134,d4_semiprime
243461,243469,8,243463,4,0.25,372.0819158296962,d4_semiprime
243527,243533,6,243531,6,0.6666666666666666,520.9257130775048,d6
243613,243623,10,243617,4,0.4,632.5711918867673,d4_semiprime
243703,243707,4,243706,4,0.75,285.2853917779379,d4_semiprime
243829,243839,10,243833,4,0.4,508.57387871417575,d4_semiprime
243917,243931,14,243921,4,0.2857142857142857,793.895170832053,d4_semiprime
244033,244043,10,244037,4,0.4,725.6968112232324,d4_semiprime
244147,244157,10,244151,4,0.4,731.9273522780953,d4_semiprime
244243,244247,4,244246,8,0.75,409.39551237738175,d8_plus
244313,244333,20,244317,4,0.2,1501.1556996829158,d4_semiprime
244393,244399,6,244396,6,0.5,434.22923127638427,d6
244463,244471,8,244469,4,0.75,632.7485588123953,d4_semiprime
244561,244567,6,244564,6,0.5,322.5881382538912,d6
244637,244639,2,244638,12,0.5,62.03767422925756,d8_plus
244711,244721,10,244717,4,0.6,918.1815570750593,d4_semiprime
244813,244837,24,244817,4,0.16666666666666666,1724.753030971619,d4_semiprime
244889,244897,8,244891,4,0.25,521.1601911102996,d4_semiprime
245029,245033,4,245031,4,0.5,186.1371001819052,d4_semiprime
245131,245149,18,245143,4,0.6666666666666666,1178.91067815551,d4_semiprime
245257,245261,4,245258,8,0.25,235.79133956061597,d8_plus
245339,245383,44,245341,4,0.045454545454545456,3363.238932730451,d4_semiprime
245437,245471,34,245438,4,0.029411764705882353,2221.5439580912325,d4_semiprime
245527,245533,6,245529,6,0.3333333333333333,570.9141739371527,d6
245627,245629,2,245628,18,0.5,99.29258780217226,d8_plus
245719,245723,4,245722,4,0.75,136.53144785636252,d4_semiprime
245789,245821,32,245793,4,0.125,2246.6257260039597,d4_semiprime
245909,245911,2,245910,32,0.5,186.19081341472778,d8_plus
245989,246011,22,245995,4,0.2727272727272727,1663.3538323486273,d4_semiprime
246131,246133,2,246132,48,0.5,285.5133348965078,d8_plus
246209,246217,8,246212,6,0.375,496.55799834059627,d6
246289,246317,28,246293,4,0.14285714285714285,1837.3193132416786,d4_semiprime
246391,246403,12,246395,4,0.3333333333333333,1191.8118788768943,d4_semiprime
246523,246527,4,246524,6,0.25,198.64350305155108,d6
246611,246613,2,246612,12,0.5,62.0778576516446,d8_plus
246689,246707,18,246691,4,0.1111111111111111,1030.5212870308546,d4_semiprime
246781,246787,6,246783,4,0.3333333333333333,297.9904740506592,d4_semiprime
246839,246889,50,246845,4,0.12,4010.557474707244,d4_semiprime
246931,246937,6,246933,6,0.3333333333333333,298.00506940875135,d6
247031,247067,36,247034,4,0.08333333333333333,2744.2314513139586,d4_semiprime
247193,247201,8,247199,4,0.75,807.1664234469782,d4_semiprime
247301,247309,8,247306,4,0.625,471.89830299828236,d4_semiprime
247381,247391,10,247385,4,0.4,546.4231680242023,d4_semiprime
247463,247501,38,247466,4,0.07894736842105263,2819.1355587514095,d4_semiprime
247591,247601,10,247593,4,0.2,720.3344518041033,d4_semiprime
247651,247691,40,247655,4,0.1,2943.507596600109,d4_semiprime
247759,247769,10,247763,4,0.4,621.0113759696794,d4_semiprime
247847,247853,6,247849,4,0.3333333333333333,422.29965787349676,d4_semiprime
247939,247943,4,247942,8,0.75,521.6796068686781,d8_plus
248033,248041,8,248039,4,0.75,881.915125405276,d4_semiprime
248099,248117,18,248107,4,0.4444444444444444,1217.3186622632563,d4_semiprime
248179,248189,10,248181,4,0.2,571.4085090062345,d4_semiprime
248291,248293,2,248292,72,0.5,434.78262631605907,d8_plus
248371,248389,18,248377,4,0.3333333333333333,1142.8897740434809,d4_semiprime
248473,248477,4,248476,6,0.75,124.23097113377182,d6
248569,248579,10,248573,4,0.4,708.1392080887158,d4_semiprime
248639,248641,2,248640,112,0.5,683.3068740388782,d8_plus
248737,248749,12,248739,4,0.16666666666666666,882.1166464130399,d4_semiprime
248821,248827,6,248823,6,0.3333333333333333,323.037056685543,d6
248887,248891,4,248889,4,0.5,136.6723691506561,d4_semiprime
249017,249037,20,249019,4,0.1,1279.8069113897634,d4_semiprime
249127,249131,4,249129,8,0.5,310.6431207275171,d8_plus
249211,249217,6,249213,4,0.3333333333333333,497.0429224943374,d4_semiprime
249317,249329,12,249319,4,0.16666666666666666,857.428543392404,d4_semiprime
249421,249427,6,249422,8,0.16666666666666666,559.2110334743871,d8_plus
249499,249503,4,249501,12,0.5,260.9715581976876,d8_plus
249583,249589,6,249586,4,0.5,385.2543235482603,d4_semiprime
249703,249721,18,249706,4,0.16666666666666666,1267.6622640671437,d4_semiprime
249797,249811,14,249799,4,0.14285714285714285,1106.1304701651816,d4_semiprime
249871,249881,10,249877,4,0.6,832.7240448404978,d4_semiprime
249973,249989,16,249974,4,0.0625,1441.7804184965944,d4_semiprime
250049,250051,2,250050,24,0.5,136.72357794531754,d8_plus
250153,250169,16,250157,4,0.25,1056.537699358506,d4_semiprime
250307,250343,36,250309,4,0.05555555555555555,2436.380653408987,d4_semiprime
250451,250489,38,250457,4,0.15789473684210525,2896.4462081079523,d4_semiprime
250643,250673,30,250645,4,0.06666666666666667,2026.390552766355,d4_semiprime
250727,250739,12,250729,4,0.16666666666666666,708.6319952976085,d4_semiprime
250799,250807,8,250801,4,0.25,969.7283399610944,d4_semiprime
250871,250889,18,250873,4,0.1111111111111111,1442.197016674802,d4_semiprime
250979,250993,14,250981,4,0.14285714285714285,1355.2140143315282,d4_semiprime
251071,251081,10,251077,4,0.6,733.5770710296481,d4_semiprime
251171,251177,6,251173,6,0.3333333333333333,435.18653819445694,d6
251219,251221,2,251220,48,0.5,285.9839395495486,d8_plus
251291,251297,6,251293,4,0.3333333333333333,385.4657203924467,d4_semiprime
251417,251429,12,251422,4,0.4166666666666667,882.877471388139,d4_semiprime
251483,251491,8,251486,4,0.375,621.7573845328769,d4_semiprime
251543,251561,18,251549,4,0.3333333333333333,1504.684037573168,d4_semiprime
251653,251663,10,251657,4,0.4,659.0987304196399,d4_semiprime
251789,251791,2,251790,64,0.5,385.5268712580945,d8_plus
251879,251887,8,251881,4,0.25,373.10146023419236,d4_semiprime
251947,251969,22,251949,4,0.09090909090909091,1405.3834747463507,d4_semiprime
252037,252079,42,252038,4,0.023809523809523808,2947.667176449607,d4_semiprime
252169,252173,4,252171,6,0.5,174.13006997793246,d6
252277,252283,6,252281,4,0.6666666666666666,597.038149353011,d4_semiprime
252359,252383,24,252361,4,0.08333333333333333,1293.6197565290058,d4_semiprime
252443,252449,6,252446,4,0.5,509.99715344975465,d4_semiprime
252559,252583,24,252565,4,0.25,1915.6739443308086,d4_semiprime
252691,252709,18,252695,4,0.2222222222222222,1243.9958609792782,d4_semiprime
252779,252817,38,252781,4,0.05263157894736842,2749.3163695096914,d4_semiprime
252887,252893,6,252891,6,0.6666666666666666,522.5097244540211,d6
252971,252979,8,252974,4,0.375,447.8776739130051,d4_semiprime
253103,253109,6,253107,6,0.6666666666666666,286.15590473874715,d6
253243,253247,4,253244,6,0.25,99.53690537734154,d6
253367,253369,2,253368,80,0.5,485.261331997168,d8_plus
253439,253447,8,253441,4,0.25,995.4309184992525,d4_semiprime
253537,253543,6,253541,4,0.6666666666666666,360.85499009250054,d4_semiprime
253613,253633,20,253615,4,0.1,1356.3527898094221,d4_semiprime
253703,253717,14,253705,4,0.14285714285714285,1132.398742348214,d4_semiprime
253777,253787,10,253781,4,0.4,535.1020315676597,d4_semiprime
253867,253871,4,253868,6,0.25,248.89149299363558,d6
253949,253951,2,253950,24,0.5,136.8938194385233,d8_plus
254027,254039,12,254029,4,0.16666666666666666,721.8226301953686,d4_semiprime
254141,254147,6,254143,4,0.3333333333333333,472.93488486331074,d4_semiprime
254249,254257,8,254251,4,0.25,709.4267413262862,d4_semiprime
254377,254383,6,254378,4,0.16666666666666666,360.95096596352636,d4_semiprime
254461,254489,28,254465,4,0.14285714285714285,2028.8538275795183,d4_semiprime
254627,254647,20,254629,4,0.1,1443.9213488582716,d4_semiprime
254741,254747,6,254743,4,0.3333333333333333,385.8885013043158,d4_semiprime
254827,254831,4,254829,8,0.5,261.4152925332294,d8_plus
254899,254911,12,254901,4,0.16666666666666666,883.8539198300738,d4_semiprime
254977,254987,10,254981,4,0.4,784.2835504540878,d4_semiprime
255053,255071,18,255058,4,0.2777777777777778,1406.7668021494392,d4_semiprime
255127,255133,6,255131,4,0.6666666666666666,385.9354853510296,d4_semiprime
255193,255197,4,255194,4,0.25,174.29696924752992,d4_semiprime
255259,255313,54,255261,4,0.037037037037037035,3772.395689348544,d4_semiprime
255419,255443,24,255421,4,0.08333333333333333,2079.2669896244984,d4_semiprime
255503,255511,8,255509,4,0.75,635.0014159101488,d4_semiprime
255613,255617,4,255614,4,0.25,136.9657280100453,d4_semiprime
255667,255679,12,255669,4,0.16666666666666666,896.5190033863245,d4_semiprime
255767,255803,36,255769,4,0.05555555555555555,2552.6788114824003,d4_semiprime
255877,255887,10,255883,4,0.6,672.4334120799924,d4_semiprime
255971,255973,2,255972,24,0.5,136.981056767278,d8_plus
256049,256057,8,256051,4,0.25,622.6569905672541,d4_semiprime
256147,256163,16,256153,4,0.375,1245.3537735591142,d4_semiprime
256219,256279,60,256222,4,0.05,4483.405410495105,d4_semiprime
256363,256369,6,256364,6,0.16666666666666666,647.626971706362,d6
256483,256489,6,256485,8,0.3333333333333333,261.55143218032305,d8_plus
