a,square,endpoint_offsets,component_word,s4,slack_4a,slack_2a,utilization_4a,utilization_2a,half_wall_status,fixed_256_status,a_mod_30
37199,1383765601,12|18|66|78,12|6|48|12,78,148718,74320,0.00052420764,0.00104841528,pass,pass,29
37201,1383914401,46|48|72|106,46|2|24|34,106,148698,74296,0.000712346442,0.001424692885,pass,pass,1
37217,1385105089,34|58|70|82,34|24|12|12,82,148786,74352,0.000550823548,0.001101647097,pass,pass,17
37223,1385551729,22|28|42|52,22|6|14|10,52,148840,74394,0.000349246434,0.000698492867,pass,pass,23
37243,1387041049,34|78|130|150,34|44|52|20,150,148822,74336,0.001006900626,0.002013801251,pass,pass,13
37253,1387786009,18|22|24|54,18|4|2|30,54,148958,74452,0.000362386922,0.000724773844,pass,pass,23
37273,1389276529,42|58|60|102,42|16|2|42,102,148990,74444,0.000684141336,0.001368282671,pass,pass,13
37277,1389574729,4|28|64|72,4|24|36|8,72,149036,74482,0.000482871476,0.000965742951,pass,pass,17
37307,1391812249,18|24|42|78,18|6|18|36,78,149150,74536,0.000522690112,0.001045380224,pass,pass,17
37309,1391961481,10|42|78|82,10|32|36|4,82,149154,74536,0.000549465276,0.001098930553,pass,pass,19
37313,1392259969,18|58|72|148,18|40|14|76,148,149104,74478,0.000991611503,0.001983223005,pass,pass,23
37321,1392857041,36|52|142|148,36|16|90|6,148,149136,74494,0.000991398944,0.001982797889,pass,pass,1
37337,1394051569,10|42|70|84,10|32|28|14,84,149264,74590,0.00056244476,0.00112488952,pass,pass,17
37339,1394200921,28|40|46|120,28|12|6|74,120,149236,74558,0.000803449476,0.001606898953,pass,pass,19
37357,1395545449,12|64|70|82,12|52|6|12,82,149346,74632,0.000548759269,0.001097518537,pass,pass,7
37361,1395844321,16|22|42|70,16|6|20|28,70,149374,74652,0.00046840288,0.00093680576,pass,pass,11
37363,1395993769,4|30|48|58,4|26|18|10,58,149394,74668,0.000388084469,0.000776168937,pass,pass,13
37369,1396442161,28|58|130|132,28|30|72|2,132,149344,74606,0.00088308491,0.00176616982,pass,pass,19
37379,1397189641,58|82|96|136,58|24|14|40,136,149380,74622,0.000909601648,0.001819203296,pass,pass,29
37397,1398535609,60|78|84|94,60|18|6|10,94,149494,74700,0.000628392652,0.001256785304,pass,pass,17
37409,1399433281,10|30|36|46,10|20|6|10,46,149590,74772,0.000307412655,0.000614825309,pass,pass,29
37423,1400480929,30|58|70|72,30|28|12|2,72,149620,74774,0.000480987628,0.000961975256,pass,pass,13
37441,1401828481,6|40|42|72,6|34|2|30,72,149692,74810,0.00048075639,0.00096151278,pass,pass,1
37447,1402277809,4|10|22|58,4|6|12|36,58,149730,74836,0.000387213929,0.000774427858,pass,pass,7
37463,1403476369,10|18|28|52,10|8|10|24,52,149800,74874,0.000347009049,0.000694018098,pass,pass,23
37483,1404975289,28|34|48|54,28|6|14|6,54,149878,74912,0.000360163274,0.000720326548,pass,pass,13
37489,1405425121,36|46|58|88,36|10|12|30,88,149868,74890,0.000586838806,0.001173677612,pass,pass,19
37493,1405725049,22|24|28|54,22|2|4|26,54,149918,74932,0.000360067213,0.000720134425,pass,pass,23
37501,1406325001,6|30|46|58,6|24|16|12,58,149946,74944,0.000386656356,0.000773312712,pass,pass,1
37507,1406775049,4|30|42|54,4|26|12|12,54,149974,74960,0.000359932813,0.000719865625,pass,pass,7
37511,1407075121,18|60|100|118,18|42|40|18,118,149926,74904,0.000786435979,0.001572871958,pass,pass,11
37517,1407525289,52|60|120|144,52|8|60|24,144,149924,74890,0.000959564997,0.001919129994,pass,pass,17
37529,1408425841,18|30|40|58,18|12|10|18,58,150058,75000,0.000386367876,0.000772735751,pass,pass,29
37537,1409026369,48|58|70|78,48|10|12|8,78,150070,74996,0.000519487439,0.001038974878,pass,pass,7
37547,1409777209,60|64|70|102,60|4|6|32,102,150086,74992,0.0006791488,0.0013582976,pass,pass,17
37549,1409927401,10|36|46|58,10|26|10|12,58,150138,75040,0.000386162082,0.000772324163,pass,pass,19
37561,1410828721,58|70|82|102,58|12|12|20,102,150142,75020,0.000678895663,0.001357791326,pass,pass,1
37567,1411279489,48|64|72|190,48|16|8|118,190,150078,74944,0.001264407592,0.002528815184,pass,pass,7
37571,1411580041,22|28|58|60,22|6|30|2,60,150224,75082,0.000399244098,0.000798488196,pass,pass,11
37573,1411730329,22|58|84|94,22|36|26|10,94,150198,75052,0.000625449126,0.001250898251,pass,pass,13
37579,1412181241,6|22|42|78,6|16|20|36,78,150238,75080,0.000518906836,0.001037813673,pass,pass,19
37589,1412932921,72|88|108|186,72|16|20|78,186,150170,74992,0.001237064035,0.002474128069,pass,pass,29
37591,1413083281,148|180|186|192,148|32|6|6,192,150172,74990,0.001276901386,0.002553802772,pass,pass,1
37607,1414286449,10|28|30|52,10|18|2|22,52,150376,75162,0.000345680325,0.000691360651,pass,pass,17
37619,1415189161,16|46|58|66,16|30|12|8,66,150410,75172,0.00043860815,0.0008772163,pass,pass,29
37633,1416242689,12|24|54|70,12|12|30|16,70,150462,75196,0.000465017405,0.00093003481,pass,pass,13
37643,1416995449,70|102|114|132,70|32|12|18,132,150440,75154,0.000876657015,0.001753314029,pass,pass,23
37649,1417447201,16|18|22|48,16|2|4|26,48,150548,75250,0.000318733565,0.000637467131,pass,pass,29
37657,1418049649,4|24|48|84,4|20|24|36,84,150544,75230,0.000557665242,0.001115330483,pass,pass,7
37663,1418501569,34|84|88|150,34|50|4|62,150,150502,75176,0.000995672145,0.00199134429,pass,pass,13
37691,1420611481,60|66|90|112,60|6|24|22,112,150652,75270,0.000742882916,0.001485765833,pass,pass,11
37693,1420762249,12|60|82|88,12|48|22|6,88,150684,75298,0.000583662749,0.001167325498,pass,pass,13
37699,1421214601,16|30|78|100,16|14|48|22,100,150696,75298,0.000663147564,0.001326295127,pass,pass,19
37717,1422572089,4|12|52|70,4|8|40|18,70,150798,75364,0.000463981759,0.000927963518,pass,pass,7
37747,1424836009,10|48|72|112,10|38|24|40,112,150876,75382,0.000741780804,0.001483561608,pass,pass,7
37781,1427403961,16|40|46|78,16|24|6|32,78,151046,75484,0.000516132448,0.001032264895,pass,pass,11
37783,1427555089,28|30|48|108,28|2|18|60,108,151024,75458,0.000714607098,0.001429214197,pass,pass,13
37799,1428764401,18|22|42|96,18|4|20|54,96,151100,75502,0.000634937432,0.001269874864,pass,pass,29
37811,1429671721,52|60|78|90,52|8|18|12,90,151154,75532,0.000595064928,0.001190129856,pass,pass,11
37813,1429822969,18|24|40|64,18|6|16|24,64,151188,75562,0.000423134901,0.000846269801,pass,pass,13
37831,1431184561,46|60|88|108,46|14|28|20,108,151216,75554,0.000713700404,0.001427400809,pass,pass,1
37847,1432395409,4|30|34|100,4|26|4|66,100,151288,75594,0.000660554337,0.001321108674,pass,pass,17
37853,1432849609,10|34|48|88,10|24|14|40,88,151324,75618,0.000581195678,0.001162391356,pass,pass,23
37861,1433455321,18|42|58|96,18|24|16|38,96,151348,75626,0.000633897678,0.001267795357,pass,pass,1
37871,1434212641,16|30|66|70,16|14|36|4,70,151414,75672,0.000462095007,0.000924190013,pass,pass,11
37879,1434818641,6|12|78|142,6|6|66|64,142,151374,75616,0.000937194752,0.001874389503,pass,pass,19
37889,1435576321,46|72|76|78,46|26|4|2,78,151478,75700,0.000514661247,0.001029322495,pass,pass,29
37897,1436182609,28|72|78|142,28|44|6|64,142,151446,75652,0.000936749611,0.001873499222,pass,pass,7
37907,1436940649,28|48|82|84,28|20|34|2,84,151544,75730,0.00055398739,0.00110797478,pass,pass,17
37951,1440278401,28|42|58|78,28|14|16|20,78,151726,75824,0.000513820453,0.001027640905,pass,pass,1
37957,1440733849,10|58|102|148,10|48|44|46,148,151680,75766,0.000974787259,0.001949574519,pass,pass,7
37963,1441189369,12|34|48|102,12|22|14|54,102,151750,75824,0.000671706662,0.001343413323,pass,pass,13
37967,1441493089,4|18|28|64,4|14|10|36,64,151804,75870,0.0004214186,0.000842837201,pass,pass,17
37987,1443012169,48|54|60|70,48|6|6|10,70,151878,75904,0.000460683918,0.000921367836,pass,pass,7
37991,1443316081,16|22|60|88,16|6|38|28,88,151876,75894,0.00057908452,0.00115816904,pass,pass,11
37993,1443468049,34|52|58|90,34|18|6|32,90,151882,75896,0.000592214355,0.001184428711,pass,pass,13
37997,1443772009,52|60|72|84,52|8|12|12,84,151904,75910,0.000552675211,0.001105350422,pass,pass,17
38011,1444836121,36|40|60|106,36|4|20|46,106,151938,75916,0.00069716661,0.001394333219,pass,pass,1
38039,1446965521,30|126|148|162,30|96|22|14,162,151994,75916,0.001064696759,0.002129393517,pass,pass,29
38047,1447574209,12|30|78|130,12|18|48|52,130,152058,75964,0.000854206639,0.001708413278,pass,pass,7
38053,1448030809,10|12|64|108,10|2|52|44,108,152104,75998,0.000709536699,0.001419073398,pass,pass,13
38069,1449248761,16|22|42|48,16|6|20|6,48,152228,76090,0.000315217106,0.000630434212,pass,pass,29
38083,1450314889,18|30|34|64,18|12|4|30,64,152268,76102,0.000420134968,0.000840269937,pass,pass,13
38113,1452600769,12|22|64|90,12|10|42|26,90,152362,76136,0.000590349749,0.001180699499,pass,pass,13
38119,1453058161,42|48|76|88,42|6|28|12,88,152388,76150,0.000577140009,0.001154280018,pass,pass,19
38149,1455346201,18|40|60|78,18|22|20|18,78,152518,76220,0.000511153634,0.001022307269,pass,pass,19
38153,1455651409,10|64|78|130,10|54|14|52,130,152482,76176,0.000851833408,0.001703666815,pass,pass,23
38167,1456719889,42|48|100|154,42|6|52|54,154,152514,76180,0.001008724815,0.002017449629,pass,pass,7
38177,1457483329,4|12|24|30,4|8|12|6,30,152678,76324,0.000196453362,0.000392906724,pass,pass,17
38183,1457941489,30|70|72|88,30|40|2|16,88,152644,76278,0.000576172642,0.001152345285,pass,pass,23
38189,1458399721,6|10|30|48,6|4|20|18,48,152708,76330,0.00031422661,0.00062845322,pass,pass,29
38197,1459010809,12|28|48|54,12|16|20|6,54,152734,76340,0.000353430898,0.000706861795,pass,pass,7
38201,1459316401,22|36|48|58,22|14|12|10,58,152746,76344,0.000379571215,0.000759142431,pass,pass,11
38219,1460691961,10|58|72|82,10|48|14|10,82,152794,76356,0.000536382428,0.001072764855,pass,pass,29
38231,1461609361,16|18|36|72,16|2|18|36,72,152852,76390,0.000470822108,0.000941644215,pass,pass,11
38237,1462068169,28|30|48|58,28|2|18|10,58,152890,76416,0.00037921385,0.000758427701,pass,pass,17
38239,1462221121,6|72|118|138,6|66|46|20,138,152818,76340,0.000902220246,0.001804440493,pass,pass,19
38261,1463904121,12|30|36|42,12|18|6|6,42,153002,76480,0.000274430883,0.000548861765,pass,pass,11
38273,1464822529,78|112|162|172,78|34|50|10,172,152920,76374,0.001123507433,0.002247014867,pass,pass,23
38281,1465434961,6|12|16|30,6|6|4|14,30,153094,76532,0.000195919647,0.000391839294,pass,pass,1
38287,1465894369,18|24|60|112,18|6|36|52,112,153036,76462,0.000731318724,0.001462637449,pass,pass,7
38299,1466813401,6|28|36|40,6|22|8|4,40,153156,76558,0.000261103423,0.000522206846,pass,pass,19
38303,1467119809,12|70|88|108,12|58|18|20,108,153104,76498,0.000704905621,0.001409811242,pass,pass,23
38317,1468192489,10|88|112|148,10|78|24|36,148,153120,76486,0.000965628833,0.001931257666,pass,pass,7
38321,1468499041,10|18|36|100,10|8|18|64,100,153184,76542,0.00065238381,0.001304767621,pass,pass,11
38327,1468958929,28|70|84|88,28|42|14|4,88,153220,76566,0.00057400788,0.001148015759,pass,pass,17
38329,1469112241,22|60|72|148,22|38|12|76,148,153168,76510,0.000965326515,0.00193065303,pass,pass,19
38333,1469418889,24|72|94|100,24|48|22|6,100,153232,76566,0.000652179584,0.001304359168,pass,pass,23
38351,1470799201,28|60|78|82,28|32|18|4,82,153322,76620,0.000534536257,0.001069072514,pass,pass,11
38371,1472333641,36|48|58|102,36|12|10|44,102,153382,76640,0.000664564385,0.001329128769,pass,pass,1
38377,1472794129,22|42|52|78,22|20|10|26,78,153430,76676,0.000508116841,0.001016233682,pass,pass,7
38393,1474022449,18|30|60|64,18|12|30|4,64,153508,76722,0.000416742635,0.000833485271,pass,pass,23
38431,1476941761,18|36|52|72,18|18|16|20,72,153652,76790,0.000468371887,0.000936743775,pass,pass,1
38447,1478171809,22|60|78|100,22|38|18|22,100,153688,76794,0.000650245793,0.001300491586,pass,pass,17
38449,1478325601,18|22|78|82,18|4|56|4,82,153714,76816,0.000533173815,0.001066347629,pass,pass,19
38453,1478633209,4|22|58|102,4|18|36|44,102,153710,76804,0.000663147219,0.001326294437,pass,pass,23
38459,1479094681,16|28|30|52,16|12|2|22,52,153784,76866,0.000338022309,0.000676044619,pass,pass,29
38461,1479248521,6|22|28|72,6|16|6|44,72,153772,76850,0.000468006552,0.000936013104,pass,pass,1
38501,1482327001,16|28|36|60,16|12|8|24,60,153944,76942,0.00038960027,0.00077920054,pass,pass,11
38543,1485562849,28|30|58|60,28|2|28|2,60,154112,77026,0.000389175726,0.000778351452,pass,pass,23
38557,1486642249,4|42|94|100,4|38|52|6,100,154128,77014,0.000648390694,0.001296781389,pass,pass,7
38561,1486950721,28|40|46|70,28|12|6|24,70,154174,77052,0.000453826405,0.00090765281,pass,pass,11
38567,1487413489,4|24|34|42,4|20|10|8,42,154226,77092,0.000272253481,0.000544506962,pass,pass,17
38569,1487567761,12|30|36|58,12|18|6|22,58,154218,77080,0.000375949597,0.000751899194,pass,pass,19
38593,1489419649,18|28|34|40,18|10|6|6,40,154332,77146,0.000259114347,0.000518228694,pass,pass,13
38603,1490191609,12|30|48|84,12|18|18|36,84,154328,77122,0.000543999171,0.001087998342,pass,pass,23
38609,1490654881,22|42|66|70,22|20|24|4,70,154366,77148,0.000453262193,0.000906524386,pass,pass,29
38611,1490809321,22|46|58|60,22|24|12|2,60,154384,77162,0.000388490327,0.000776980653,pass,pass,1
38629,1492199641,10|18|30|48,10|8|12|18,48,154468,77210,0.000310647441,0.000621294882,pass,pass,19
38639,1492972321,16|66|78|88,16|50|12|10,88,154468,77190,0.000569372913,0.001138745827,pass,pass,29
38651,1493899801,28|60|106|118,28|32|46|12,118,154486,77184,0.000763240278,0.001526480557,pass,pass,11
38653,1494054409,24|52|124|144,24|28|72|20,144,154468,77162,0.000931363672,0.001862727343,pass,pass,13
38669,1495291561,12|52|78|126,12|40|26|48,126,154550,77212,0.000814606015,0.00162921203,pass,pass,29
38671,1495446241,48|70|76|90,48|22|6|14,90,154594,77252,0.000581831346,0.001163662693,pass,pass,1
38677,1495910329,28|40|58|114,28|12|18|56,114,154594,77240,0.000736872043,0.001473744086,pass,pass,7
38693,1497148249,22|48|58|72,22|26|10|14,72,154700,77314,0.000465200424,0.000930400848,pass,pass,23
38699,1497612601,6|58|88|90,6|52|30|2,90,154706,77308,0.000581410372,0.001162820745,pass,pass,29
38707,1498231849,10|24|28|48,10|14|4|20,48,154780,77366,0.000310021443,0.000620042886,pass,pass,7
38711,1498541521,16|66|72|148,16|50|6|76,148,154696,77274,0.000955800677,0.001911601354,pass,pass,11
38713,1498696369,34|48|58|108,34|14|10|50,108,154744,77318,0.000697440136,0.001394880273,pass,pass,13
38723,1499470729,28|54|84|102,28|26|30|18,102,154790,77344,0.000658523358,0.001317046716,pass,pass,23
38729,1499935441,30|70|90|120,30|40|20|30,120,154796,77338,0.000774613339,0.001549226678,pass,pass,29
38737,1500555169,24|28|42|58,24|4|14|16,58,154890,77416,0.000374319126,0.000748638253,pass,pass,7
38747,1501330009,34|48|54|58,34|14|6|4,58,154930,77436,0.00037422252,0.000748445041,pass,pass,17
38749,1501485001,46|52|78|130,46|6|26|52,130,154866,77368,0.000838731322,0.001677462644,pass,pass,19
38767,1502880289,10|18|42|54,10|8|24|12,54,155014,77480,0.000348234323,0.000696468646,pass,pass,7
38783,1504121089,18|48|52|64,18|30|4|12,64,155068,77502,0.000412551891,0.000825103783,pass,pass,23
38791,1504741681,6|60|66|78,6|54|6|12,78,155086,77504,0.000502693924,0.001005387848,pass,pass,1
38803,1505672809,18|78|102|114,18|60|24|12,114,155098,77492,0.000734479293,0.001468958586,pass,pass,13
38821,1507070041,42|72|96|100,42|30|24|4,100,155184,77542,0.00064398135,0.001287962701,pass,pass,1
38833,1508001889,4|30|42|52,4|26|12|10,52,155280,77614,0.000334766822,0.000669533644,pass,pass,13
38839,1508467921,30|70|76|78,30|40|6|2,78,155278,77600,0.000502072659,0.001004145318,pass,pass,19
38851,1509400201,40|70|82|108,40|30|12|26,108,155296,77594,0.000694962807,0.001389925613,pass,pass,1
38861,1510177321,46|58|60|70,46|12|2|10,70,155374,77652,0.000450322946,0.000900645892,pass,pass,11
38867,1510643689,10|42|48|58,10|32|6|10,58,155410,77676,0.000373067126,0.000746134253,pass,pass,17
38873,1511110129,28|40|48|148,28|12|8|100,148,155344,77598,0.000951817457,0.001903634914,pass,pass,23
38891,1512509881,36|78|100|102,36|42|22|2,102,155462,77680,0.000655678692,0.001311357383,pass,pass,11
38903,1513443409,4|22|24|100,4|18|2|76,100,155512,77706,0.000642623962,0.001285247924,pass,pass,23
38917,1514532889,58|72|84|88,58|14|12|4,88,155580,77746,0.00056530565,0.001130611301,pass,pass,7
38921,1514844241,16|36|42|58,16|20|6|16,58,155626,77784,0.000372549523,0.000745099047,pass,pass,11
38923,1514999929,10|18|24|28,10|8|6|4,28,155664,77818,0.000179842253,0.000359684505,pass,pass,13
38933,1515778489,52|112|168|172,52|60|56|4,172,155560,77694,0.001104461511,0.002208923022,pass,pass,23
38953,1517336209,42|54|64|132,42|12|10|68,132,155680,77774,0.0008471748,0.001694349601,pass,pass,13
38959,1517803681,6|18|28|118,6|12|10|90,118,155718,77800,0.000757206294,0.001514412588,pass,pass,19
38971,1518738841,22|76|88|90,22|54|12|2,90,155794,77852,0.00057735239,0.00115470478,pass,pass,1
38977,1519206529,42|58|130|150,42|16|72|20,150,155758,77804,0.000962105857,0.001924211715,pass,pass,7
38993,1520454049,24|58|90|100,24|34|32|10,100,155872,77886,0.000641140718,0.001282281435,pass,pass,23
39019,1522482361,66|70|78|96,66|4|8|18,96,155980,77942,0.000615084959,0.001230169917,pass,pass,19
39023,1522794529,12|18|22|54,12|6|4|32,54,156038,77992,0.000345949824,0.000691899649,pass,pass,23
39041,1524199681,16|46|58|76,16|30|12|18,76,156088,78006,0.000486667862,0.000973335724,pass,pass,11
39043,1524355849,4|30|60|118,4|26|30|58,118,156054,77968,0.000755577184,0.001511154368,pass,pass,13
39047,1524668209,10|28|58|60,10|18|30|2,60,156128,78034,0.000384152432,0.000768304863,pass,pass,17
39079,1527168241,16|40|76|106,16|24|36|30,106,156210,78052,0.000678113565,0.00135622713,pass,pass,19
39089,1527949921,16|36|70|102,16|20|34|32,102,156254,78076,0.000652357441,0.001304714881,pass,pass,29
39097,1528575409,12|18|22|28,12|6|4|6,28,156360,78166,0.00017904187,0.00035808374,pass,pass,7
39103,1529044609,4|22|30|52,4|18|8|22,52,156360,78154,0.00033245531,0.000664910621,pass,pass,13
39107,1529357449,34|42|58|64,34|8|16|6,64,156364,78150,0.000409133915,0.000818267829,pass,pass,17
39113,1529826769,4|30|70|108,4|26|40|38,108,156344,78118,0.00069030757,0.001380615141,pass,pass,23
39119,1530296161,60|70|130|150,60|10|60|20,150,156326,78088,0.000958613461,0.001917226923,pass,pass,29
39133,1531391689,22|78|100|114,22|56|22|14,114,156418,78152,0.00072828559,0.00145657118,pass,pass,13
39139,1531861321,12|16|28|40,12|4|12|12,40,156516,78238,0.00025549963,0.000510999259,pass,pass,19
39157,1533270649,4|18|28|70,4|14|10|42,70,156558,78244,0.000446918814,0.000893837628,pass,pass,7
39161,1533583921,18|30|102|130,18|12|72|28,130,156514,78192,0.000829907306,0.001659814611,pass,pass,11
39163,1533740569,28|30|40|58,28|2|10|18,58,156594,78268,0.000370247427,0.000740494855,pass,pass,13
39181,1535150761,30|42|82|96,30|12|40|14,96,156628,78266,0.000612541793,0.001225083586,pass,pass,1
39191,1535934481,42|58|76|82,42|16|18|6,82,156682,78300,0.000523079278,0.001046158557,pass,pass,11
39199,1536561601,16|18|28|58,16|2|10|30,58,156738,78340,0.000369907396,0.000739814791,pass,pass,19
39209,1537345681,6|22|76|126,6|16|54|50,126,156710,78292,0.000803386977,0.001606773955,pass,pass,29
39217,1537973089,4|22|24|34,4|18|2|10,34,156834,78400,0.000216742739,0.000433485478,pass,pass,7
39227,1538757529,22|24|28|78,22|2|4|50,78,156830,78376,0.000497106585,0.00099421317,pass,pass,17
39229,1538914441,28|42|60|88,28|14|18|28,88,156828,78370,0.000560809605,0.00112161921,pass,pass,19
39233,1539228289,54|82|88|118,54|28|6|30,118,156814,78348,0.000751918028,0.001503836056,pass,pass,23
39239,1539699121,6|28|70|72,6|22|42|2,72,156884,78406,0.000458727287,0.000917454573,pass,pass,29
39241,1539856081,10|12|46|70,10|2|34|24,70,156894,78412,0.000445962131,0.000891924263,pass,pass,1
39251,1540641001,16|18|28|72,16|2|10|44,72,156932,78430,0.000458587042,0.000917174085,pass,pass,11
