scale,q,q_mod30,candidate,candidate_mod30,status,endpoint_class,tau_candidate,endpoint_family,factor_signature,false_exclusion,unresolved_composite,least_factor,cofactor,first_remainder_family,second_factor,second_remainder,second_remainder_family,third_factor,third_remainder,third_remainder_family,grammar_terminal,terminal_family,grammar_accounted
100000000000000000,99999999999973709,29,99999999999973711,1,excluded,composite_obstruction,96,multi_prime_family,11*29*61^2*83*149*6812167,False,False,11,9090909090906701,multi_prime_family,29,313479623824369,multi_prime_family,61,5139010226629,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999973301,11,99999999999973303,13,excluded,composite_obstruction,64,multi_prime_family,19*23*211*229*503*9415267,False,False,19,5263157894735437,multi_prime_family,23,228832951945019,multi_prime_family,211,1084516359929,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999972497,17,99999999999972499,19,excluded,composite_obstruction,32,multi_prime_family,7^3*631*821*562773143,False,False,7,14285714285710357,multi_prime_family,7,2040816326530051,multi_prime_family,7,291545189504293,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999970229,29,99999999999970231,1,excluded,composite_obstruction,48,multi_prime_family,7*29*53^2*22573*7768961,False,False,7,14285714285710033,multi_prime_family,29,492610837438277,multi_prime_family,53,9294544102609,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999965147,17,99999999999965149,19,excluded,composite_obstruction,48,multi_prime_family,7^2*31*1423*9491*4874447,False,False,7,14285714285709307,multi_prime_family,7,2040816326529901,multi_prime_family,31,65832784726771,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999962837,17,99999999999962839,19,excluded,composite_obstruction,64,multi_prime_family,7*43*127*937*16573*168457,False,False,7,14285714285708977,multi_prime_family,43,332225913621139,multi_prime_family,127,2615952075757,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999960149,29,99999999999960151,1,excluded,composite_obstruction,32,multi_prime_family,7^3*13*829319*27042131,False,False,7,14285714285708593,multi_prime_family,7,2040816326529799,multi_prime_family,7,291545189504257,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999959519,29,99999999999959521,1,excluded,composite_obstruction,96,multi_prime_family,7*11^2*151*193*271*14949031,False,False,7,14285714285708503,multi_prime_family,11,1298701298700773,multi_prime_family,11,118063754427343,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999957209,29,99999999999957211,1,excluded,composite_obstruction,48,multi_prime_family,7^2*11*463*31253*12821491,False,False,7,14285714285708173,multi_prime_family,7,2040816326529739,multi_prime_family,11,185528756957249,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999944117,17,99999999999944119,19,excluded,composite_obstruction,64,multi_prime_family,19*59*151*1321*5443*82163,False,False,19,5263157894733901,multi_prime_family,59,89206066012439,multi_prime_family,151,590768649089,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999939569,29,99999999999939571,1,excluded,composite_obstruction,32,multi_prime_family,7^3*71*6761*607346587,False,False,7,14285714285705653,multi_prime_family,7,2040816326529379,multi_prime_family,7,291545189504197,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999932447,17,99999999999932449,19,excluded,composite_obstruction,48,multi_prime_family,17^2*37*137*163*418786103,False,False,17,5882352941172497,multi_prime_family,17,346020761245441,multi_prime_family,37,9351912466093,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999930887,17,99999999999930889,19,excluded,composite_obstruction,64,multi_prime_family,61*89*167*313*1553*226907,False,False,61,1639344262293949,multi_prime_family,89,18419598452741,multi_prime_family,167,110296996723,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999929069,29,99999999999929071,1,excluded,composite_obstruction,48,multi_prime_family,7*19^2*2053*4733*4072577,False,False,7,14285714285704153,multi_prime_family,19,751879699247587,multi_prime_family,19,39572615749873,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999925001,11,99999999999925003,13,excluded,composite_obstruction,128,multi_prime_family,11*17*23*59*277*2531*562091,False,False,11,9090909090902273,multi_prime_family,17,534759358288369,multi_prime_family,23,23250406882103,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999918461,11,99999999999918463,13,excluded,composite_obstruction,64,multi_prime_family,31*37*43*659*16339*188303,False,False,31,3225806451610273,multi_prime_family,37,87183958151629,multi_prime_family,43,2027533910503,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999917411,11,99999999999917413,13,excluded,composite_obstruction,48,multi_prime_family,11^2*23*251*1039*137783599,False,False,11,9090909090901583,multi_prime_family,11,826446280991053,multi_prime_family,23,35932446999611,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999915299,29,99999999999915301,1,excluded,composite_obstruction,64,multi_prime_family,11*13*31*47*2939*163307009,False,False,11,9090909090901391,multi_prime_family,13,699300699300107,multi_prime_family,31,22558087074197,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999913271,11,99999999999913273,13,excluded,composite_obstruction,64,multi_prime_family,13*17*23*1151*51059*334759,False,False,13,7692307692301021,multi_prime_family,17,452488687782413,multi_prime_family,23,19673421207931,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999913067,17,99999999999913069,19,excluded,composite_obstruction,64,multi_prime_family,7*17*31*103*3581*73493647,False,False,7,14285714285701867,multi_prime_family,17,840336134453051,multi_prime_family,31,27107617240421,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999903701,11,99999999999903703,13,excluded,composite_obstruction,48,multi_prime_family,7^2*73*109*179*1432852649,False,False,7,14285714285700529,multi_prime_family,7,2040816326528647,multi_prime_family,73,27956388034639,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999903677,17,99999999999903679,19,excluded,composite_obstruction,32,multi_prime_family,13^3*137*102433*3243467,False,False,13,7692307692300283,multi_prime_family,13,591715976330791,multi_prime_family,13,45516613563907,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999902507,17,99999999999902509,19,excluded,composite_obstruction,64,multi_prime_family,13*19*23*71*388991*637349,False,False,13,7692307692300193,multi_prime_family,19,404858299594747,multi_prime_family,23,17602534764989,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999902441,11,99999999999902443,13,excluded,composite_obstruction,64,multi_prime_family,7*41*151*191*18793*642853,False,False,7,14285714285700349,multi_prime_family,41,348432055748789,multi_prime_family,151,2307497057939,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999900479,29,99999999999900481,1,excluded,composite_obstruction,64,multi_prime_family,13*37*179*229*28307*179173,False,False,13,7692307692300037,multi_prime_family,37,207900207900001,multi_prime_family,179,1161453675419,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999899777,17,99999999999899779,19,excluded,composite_obstruction,64,multi_prime_family,13*61*109*293*347*11378977,False,False,13,7692307692299983,multi_prime_family,61,126103404791803,multi_prime_family,109,1156911970567,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999893537,17,99999999999893539,19,excluded,composite_obstruction,96,multi_prime_family,7*13^2*23*31*11311*10481531,False,False,7,14285714285699077,multi_prime_family,13,1098901098899929,multi_prime_family,13,84530853761533,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999892991,11,99999999999892993,13,excluded,composite_obstruction,128,multi_prime_family,7*11*13*137*631*1949*592931,False,False,7,14285714285698999,multi_prime_family,11,1298701298699909,multi_prime_family,13,99900099899993,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999886061,11,99999999999886063,13,excluded,composite_obstruction,128,multi_prime_family,7^3*11*59*83*389*13913407,False,False,7,14285714285698009,multi_prime_family,7,2040816326528287,multi_prime_family,7,291545189504041,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999885347,17,99999999999885349,19,excluded,composite_obstruction,64,multi_prime_family,7*13*131*569*1249*11803549,False,False,7,14285714285697907,multi_prime_family,13,1098901098899839,multi_prime_family,131,8388558006869,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999882497,17,99999999999882499,19,excluded,composite_obstruction,64,multi_prime_family,11*23*37*1289*16091*515041,False,False,11,9090909090898409,multi_prime_family,23,395256916995583,multi_prime_family,37,10682619378259,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999879599,29,99999999999879601,1,excluded,composite_obstruction,48,multi_prime_family,23^2*53*653*1759*3105199,False,False,23,4347826086951287,multi_prime_family,23,189035916823969,multi_prime_family,53,3566715411773,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999878357,17,99999999999878359,19,excluded,composite_obstruction,64,multi_prime_family,23*29*47*1129*29209*96731,False,False,23,4347826086951233,multi_prime_family,29,149925037481077,multi_prime_family,47,3189894414491,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999876149,29,99999999999876151,1,excluded,composite_obstruction,64,multi_prime_family,7*23*43*59*1741*140622523,False,False,7,14285714285696593,multi_prime_family,23,621118012421591,multi_prime_family,43,14444604940037,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999874889,29,99999999999874891,1,excluded,composite_obstruction,48,multi_prime_family,7^2*41*61*40771*20014229,False,False,7,14285714285696413,multi_prime_family,7,2040816326528059,multi_prime_family,41,49776007964099,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999872537,17,99999999999872539,19,excluded,composite_obstruction,48,multi_prime_family,7^2*43*619*205759*372637,False,False,7,14285714285696077,multi_prime_family,7,2040816326528011,multi_prime_family,43,47460844802977,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999867167,17,99999999999867169,19,excluded,composite_obstruction,64,multi_prime_family,17*19*97*911*1319*2656211,False,False,17,5882352941168657,multi_prime_family,19,309597523219403,multi_prime_family,97,3191727043499,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999864011,11,99999999999864013,13,excluded,composite_obstruction,48,multi_prime_family,7^2*199*1637*15193*412343,False,False,7,14285714285694859,multi_prime_family,7,2040816326527837,multi_prime_family,199,10255358424763,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999863291,11,99999999999863293,13,excluded,composite_obstruction,64,multi_prime_family,11*17*19*1291*35267*618173,False,False,11,9090909090896663,multi_prime_family,17,534759358288039,multi_prime_family,19,28145229383581,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999863129,29,99999999999863131,1,excluded,composite_obstruction,48,multi_prime_family,7^2*47*67*457*1418126783,False,False,7,14285714285694733,multi_prime_family,7,2040816326527819,multi_prime_family,47,43421623968677,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999862961,11,99999999999862963,13,excluded,composite_obstruction,48,multi_prime_family,7*11^2*13*37*245454790909,False,False,7,14285714285694709,multi_prime_family,11,1298701298699519,multi_prime_family,11,118063754427229,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999860057,17,99999999999860059,19,excluded,composite_obstruction,48,multi_prime_family,11^2*31*227*2333*50339899,False,False,11,9090909090896369,multi_prime_family,11,826446280990579,multi_prime_family,31,26659557451309,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999855701,11,99999999999855703,13,excluded,composite_obstruction,96,multi_prime_family,11^2*41*149*3413*4513*8783,False,False,11,9090909090895973,multi_prime_family,11,826446280990543,multi_prime_family,41,20157226365623,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999854621,11,99999999999854623,13,excluded,composite_obstruction,64,multi_prime_family,17*23*337*569*4177*319313,False,False,17,5882352941167919,multi_prime_family,23,255754475702953,multi_prime_family,337,758915358169,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999849641,11,99999999999849643,13,excluded,composite_obstruction,64,multi_prime_family,31*37*229*251*16333*92867,False,False,31,3225806451608053,multi_prime_family,37,87183958151569,multi_prime_family,229,380715974461,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999847289,29,99999999999847291,1,excluded,composite_obstruction,64,multi_prime_family,157*659*677*743*1181*1627,False,False,157,636942675158263,multi_prime_family,659,966529097357,multi_prime_family,677,1427664841,multi_prime_family,,multi_prime_family,False
100000000000000000,99999999999846959,29,99999999999846961,1,excluded,composite_obstruction,32,multi_prime_family,7^3*137*357703*5949257,False,False,7,14285714285692423,multi_prime_family,7,2040816326527489,multi_prime_family,7,291545189503927,multi_prime_family,,multi_prime_family,False
